0.0095,0.2674,28.0547
0.0096,0.4057,24.0115
0.0096,0.2964,27.3815
0.0096,0.3913,24.5220
0.0097,0.5042,23.3985
0.0097,0.2913,27.2713
0.0097,0.3252,26.7206
0.0098,0.2541,27.1170
0.0098,0.4403,23.5573
0.0098,0.3382,25.7449
0.0099,0.3560,25.1531
0.0099,0.3973,24.0987
0.0099,0.2420,29.0577
0.0099,0.2605,28.7369
0.0100,0.2624,27.1690
0.0100,0.3874,24.4921
0.0100,0.2584,29.0981
0.0101,0.4041,24.7836
0.0101,0.3259,26.2270
0.0101,0.1997,30.2937
0.0102,0.2639,27.2810
0.0102,0.4299,24.8018
0.0102,0.3227,25.8888
0.0103,0.3221,26.8389
0.0103,0.2777,27.1582
0.0103,0.3243,26.2360
0.0103,0.3436,25.9560
0.0104,0.3193,25.2987
0.0104,0.4082,24.9331
0.0104,0.2797,27.4465
0.0105,0.4984,23.6554
0.0105,0.3429,26.4251
0.0105,0.3097,27.0478
0.0106,0.2418,29.7535
0.0106,0.3449,25.8885
0.0106,0.3952,24.3659
0.0107,0.3050,28.1318
0.0107,0.4050,22.6802
0.0107,0.4519,23.0369
0.0108,0.3745,25.4677
0.0108,0.3040,26.0892
0.0108,0.3459,26.4058
0.0108,0.5723,22.5011
0.0109,0.3854,24.7370
0.0109,0.3331,25.8428
0.0109,0.3319,26.0857
0.0110,0.4122,23.8489
0.0110,0.3365,25.8493
0.0110,0.2712,28.5533
0.0111,0.3260,26.6522
0.0111,0.3488,25.7706
0.0111,0.4072,24.5898
0.0112,0.3474,25.7203
0.0112,0.2463,28.5485
0.0112,0.2660,27.6082
0.0112,0.4079,24.1490
0.0113,0.3034,27.5491
0.0113,0.3929,24.3220
0.0113,0.2675,27.7975
0.0114,0.2510,29.0512
0.0114,0.3549,25.5306
0.0114,0.3097,26.4167
0.0115,0.2449,28.9278
0.0115,0.2661,27.7202
0.0115,0.2646,27.1874
0.0116,0.2572,28.5670
0.0116,0.3510,24.4442
0.0116,0.2015,30.9058
0.0116,0.2996,26.9150
0.0117,0.2577,28.6256
0.0117,0.3507,26.7456
0.0117,0.4351,23.9643
0.0118,0.3903,25.2753
0.0118,0.2317,29.6504
0.0118,0.3798,25.0950
0.0119,0.3094,26.9415
0.0119,0.2716,27.9008
0.0119,0.3710,24.3886
0.0120,0.3838,26.0425
0.0120,0.2514,26.9850
0.0120,0.2352,29.6297
0.0120,0.3572,25.8778
0.0121,0.3536,25.9122
0.0121,0.2643,28.1356
0.0121,0.3549,25.3815
0.0122,0.3078,26.8918
0.0122,0.3229,25.6881
0.0122,0.3363,26.3473
0.0123,0.2553,29.5031
0.0123,0.3518,26.0469
0.0123,0.2966,26.4190
0.0124,0.1970,32.0517
0.0124,0.2976,26.7492
0.0124,0.3522,25.5363
0.0124,0.2503,28.4623
0.0125,0.4078,24.8216
0.0125,0.2361,29.0456
0.0125,0.3383,25.8683
0.0126,0.2983,26.7429
0.0126,0.2490,29.3436
0.0126,0.2636,27.7855
0.0127,0.2982,27.2651
0.0127,0.3281,26.4868
0.0127,0.3144,26.0990
0.0128,0.3651,24.5151
0.0128,0.3362,26.9238
0.0128,0.3907,25.3263
0.0129,0.2559,28.4967
0.0129,0.3374,26.8115
0.0129,0.2708,26.8517
0.0129,0.2935,27.1300
0.0130,0.2385,29.2463
0.0130,0.3979,25.0659
0.0130,0.3623,25.6325
0.0131,0.3421,25.8473
0.0131,0.2303,29.5001
0.0131,0.3281,25.1316
0.0132,0.4177,24.1234
0.0132,0.2606,29.3065
0.0132,0.4007,25.1241
0.0133,0.3159,26.3654
0.0133,0.2040,28.7303
0.0133,0.2351,29.4545
0.0133,0.3719,24.8039
0.0134,0.2703,27.4433
0.0134,0.3053,26.6651
0.0134,0.3418,24.8501
0.0135,0.3456,25.8549
0.0135,0.3882,25.3150
0.0135,0.2510,27.6493
0.0136,0.4723,23.6617
0.0136,0.4899,22.2773
0.0136,0.3250,25.4199
0.0137,0.2442,28.6609
0.0137,0.2801,27.1724
0.0137,0.2647,27.2068
0.0137,0.3694,24.0436
0.0138,0.1914,30.9657
0.0138,0.2595,28.0158
0.0138,0.3282,26.0580
0.0139,0.3246,27.2660
0.0139,0.2449,28.5734
0.0139,0.3304,26.6619
0.0140,0.2105,28.0830
0.0140,0.3345,26.4343
0.0140,0.3885,24.8701
0.0141,0.3879,24.4752
0.0141,0.2967,26.7286
0.0141,0.3437,24.6040
0.0141,0.3758,23.7068
0.0142,0.2454,28.0988
0.0142,0.1788,30.7328
0.0142,0.3498,26.1596
0.0143,0.3538,25.2632
0.0143,0.3566,26.0432
0.0143,0.4243,23.7108
0.0144,0.3691,25.0760
0.0144,0.2324,28.6833
0.0144,0.3114,25.8724
0.0145,0.2693,28.8901
0.0145,0.2247,28.2200
0.0145,0.3877,25.1221
0.0146,0.3210,26.2392
0.0146,0.2124,29.8439
0.0146,0.2695,28.1161
0.0146,0.3443,25.6073
0.0147,0.2665,27.9178
0.0147,0.3254,26.5025
0.0147,0.2375,29.9440
0.0148,0.2895,28.3717
0.0148,0.3686,25.4364
0.0148,0.4196,24.2941
0.0149,0.2887,27.6602
0.0149,0.3575,25.6728
0.0149,0.2281,29.0552
0.0150,0.3536,24.2573
0.0150,0.3471,25.4461
0.0150,0.4020,25.0414
0.0150,0.2102,29.3998
0.0151,0.4624,23.3890
0.0151,0.4884,23.2552
0.0151,0.3665,25.0230
0.0152,0.2955,27.4873
0.0152,0.2741,27.9022
0.0152,0.3248,25.9461
0.0153,0.2757,27.2009
0.0153,0.3097,25.5662
0.0153,0.2476,29.6352
0.0154,0.2889,28.2275
0.0154,0.5175,21.6150
0.0154,0.2783,26.9563
0.0154,0.2329,29.7099
0.0155,0.3968,24.3727
0.0155,0.2708,28.3994
0.0155,0.2559,29.2478
0.0156,0.3293,24.8715
0.0156,0.3010,27.9763
0.0156,0.2812,26.7031
0.0157,0.3968,25.1306
0.0157,0.2754,27.8910
0.0157,0.2199,29.7745
0.0158,0.3720,25.3150
0.0158,0.3280,26.7606
0.0158,0.5307,21.3257
0.0158,0.3392,26.2995
0.0159,0.3281,26.5431
0.0159,0.3002,26.4559
0.0159,0.3390,26.1275
0.0160,0.2186,28.6004
0.0160,0.3253,26.7859
0.0160,0.3702,24.0851
0.0161,0.2192,29.2452
0.0161,0.2448,29.6877
0.0161,0.3701,25.2209
0.0162,0.3740,24.9205
0.0162,0.2739,26.9205
0.0162,0.3224,26.3083
0.0162,0.3183,25.4416
0.0163,0.3035,28.0775
0.0163,0.2674,28.0158
0.0163,0.3770,24.5710
0.0164,0.3614,25.1883
0.0164,0.3124,25.5846
0.0164,0.2397,28.5816
0.0165,0.4129,23.8939
0.0165,0.2428,26.5609
0.0165,0.3148,26.1462
0.0166,0.4579,23.0938
0.0166,0.2837,26.6358
0.0166,0.3042,27.0103
0.0167,0.3936,25.2308
0.0167,0.3401,25.9881
0.0167,0.3034,26.5594
0.0167,0.3786,24.9957
0.0168,0.3237,26.3085
0.0168,0.3132,26.5753
0.0168,0.4214,23.6808
0.0169,0.3773,25.2619
0.0169,0.2543,28.3637
0.0169,0.3580,24.9092
0.0170,0.2754,28.2057
0.0170,0.5039,22.6848
0.0170,0.2748,27.5678
0.0171,0.3042,26.9357
0.0171,0.3684,24.6263
0.0171,0.2808,26.9457
0.0171,0.3630,26.0167
0.0172,0.3411,26.4703
0.0172,0.4020,24.9756
0.0172,0.1952,29.7990
0.0173,0.2369,27.9739
0.0173,0.3372,25.8531
0.0173,0.3866,24.3053
0.0174,0.2663,27.0906
0.0174,0.3828,25.7415
0.0174,0.3462,26.4923
0.0175,0.3803,24.9022
0.0175,0.3556,25.0831
0.0175,0.3534,25.8559
0.0175,0.3281,27.3270
0.0176,0.3807,25.1616
0.0176,0.5815,22.2494
0.0176,0.4569,23.9379
0.0177,0.2692,28.9221
0.0177,0.3828,24.5801
0.0177,0.2945,26.0000
0.0178,0.5193,22.8158
0.0178,0.3262,26.2072
0.0178,0.2932,26.7665
0.0179,0.2448,28.4977
0.0179,0.3575,25.2733
0.0179,0.3054,27.6225
0.0179,0.3138,26.6675
0.0180,0.3795,24.9804
0.0180,0.2036,31.5188
0.0180,0.2781,27.7072
0.0181,0.3372,25.8878
0.0181,0.2716,27.4657
0.0181,0.3191,27.0567
0.0182,0.2824,27.0389
0.0182,0.3907,25.4620
0.0182,0.3209,27.4159
0.0183,0.5135,22.5789
0.0183,0.2476,28.3443
0.0183,0.3407,26.0856
0.0184,0.3371,25.9980
0.0184,0.3282,26.4493
0.0184,0.2641,28.4167
0.0184,0.3703,25.2371
0.0185,0.3429,26.0834
0.0185,0.3195,27.0445
0.0185,0.3009,26.8071
0.0186,0.2686,28.2605
0.0186,0.2234,28.7653
0.0186,0.4031,24.2449
0.0187,0.4325,24.2755
0.0187,0.3343,25.7416
0.0187,0.3323,26.3837
0.0188,0.4124,24.6776
0.0188,0.4743,23.6199
0.0188,0.3472,25.3332
0.0188,0.4378,23.5765
0.0189,0.3545,25.3098
0.0189,0.2503,28.9719
0.0189,0.2817,28.5086
0.0190,0.2719,27.0347
0.0190,0.2568,27.7158
0.0190,0.3276,25.8190
0.0191,0.2620,27.8775
0.0191,0.2358,30.2948
0.0191,0.4975,22.9983
0.0192,0.3279,25.6712
0.0192,0.3168,26.7139
0.0192,0.1931,31.1355
0.0192,0.4210,23.5643
0.0193,0.4816,21.7392
0.0193,0.5402,22.3838
0.0193,0.3494,25.6108
0.0194,0.4067,23.9871
0.0194,0.2543,26.9710
0.0194,0.3952,23.5580
0.0195,0.3983,23.6783
0.0195,0.4425,22.6112
0.0195,0.5411,22.9831
0.0196,0.2827,28.0126
0.0196,0.3783,24.7782
0.0196,0.2857,26.4090
0.0196,0.2800,27.4334
0.0197,0.3243,26.3735
0.0197,0.2837,28.6319
0.0197,0.3497,25.5718
0.0198,0.2922,26.7722
0.0198,0.3699,25.4686
0.0198,0.2749,28.0756
0.0199,0.3740,25.1176
0.0199,0.4669,23.9051
0.0199,0.3120,26.8955
0.0200,0.3417,25.4839
0.0200,0.2296,29.7650
0.0200,0.4411,23.6607
0.0200,0.4372,24.4324
0.0201,0.3478,25.6836
0.0201,0.3405,25.9211
0.0201,0.3330,25.6848
0.0202,0.3340,22.4421
0.0202,0.2476,28.1938
0.0202,0.3233,25.6993
0.0203,0.2212,28.9593
0.0203,0.2782,27.4624
0.0203,0.2551,28.3103
0.0204,0.3086,25.4164
0.0204,0.3110,26.3710
0.0204,0.2911,26.1317
0.0205,0.2454,28.2416
0.0205,0.3263,26.3487
0.0205,0.3367,25.4756
0.0205,0.4464,23.6096
0.0206,0.4274,22.9295
0.0206,0.2558,28.3578
0.0206,0.2900,28.5241
0.0207,0.2840,27.3562
0.0207,0.3981,24.9693
0.0207,0.3242,25.8268
0.0208,0.3331,25.0492
0.0208,0.4139,23.0354
0.0208,0.2696,27.2639
0.0209,0.4070,22.7149
0.0209,0.3064,26.7935
0.0209,0.2434,27.5473
0.0209,0.2254,29.0593
0.0210,0.3937,24.5943
0.0210,0.3363,24.9177
0.0210,0.2979,26.8855
0.0211,0.3559,25.0466
0.0211,0.3047,26.9747
0.0211,0.2444,27.9421
0.0212,0.3200,25.8834
0.0212,0.2797,26.6136
0.0212,0.3110,26.7858
0.0213,0.2748,27.9381
0.0213,0.3022,25.5765
0.0213,0.4549,22.3119
0.0213,0.2927,27.1114
0.0214,0.3131,26.5756
0.0214,0.2782,27.3155
0.0214,0.2708,27.4741
0.0215,0.2879,26.3278
0.0215,0.2432,28.6499
0.0215,0.3469,25.1852
0.0216,0.2865,27.0756
0.0216,0.2255,29.3861
0.0216,0.2326,28.7106
0.0217,0.3062,27.6401
0.0217,0.2184,30.2815
0.0217,0.2742,25.8745
0.0217,0.4385,23.4797
0.0218,0.2440,28.1612
0.0218,0.3062,26.2512
0.0218,0.3783,22.2456
0.0219,0.2675,28.2377
0.0219,0.3086,26.4403
0.0219,0.1749,31.9837
0.0220,0.4114,25.0417
0.0220,0.3331,24.9429
0.0220,0.2782,26.0170
0.0221,0.2188,29.1479
0.0221,0.2643,27.7890
0.0221,0.2462,28.0546
0.0222,0.3511,25.0134
0.0222,0.4417,23.1769
0.0222,0.2343,28.8662
0.0222,0.3196,25.0171
0.0223,0.2584,27.9200
0.0223,0.2596,28.8187
0.0223,0.4609,23.2243
0.0224,0.1587,32.7565
0.0224,0.2205,29.5973
0.0224,0.2965,26.1259
0.0225,0.3355,27.1981
0.0225,0.2691,27.9671
0.0225,0.2713,27.1672
0.0226,0.3642,25.4552
0.0226,0.2891,25.4132
0.0226,0.2916,27.6070
0.0226,0.2069,30.1877
0.0227,0.3432,25.2256
0.0227,0.3887,22.8474
0.0227,0.2907,26.7362
0.0228,0.2119,30.8215
0.0228,0.2934,27.0341
0.0228,0.4613,23.6269
0.0229,0.3250,25.7012
0.0229,0.4012,25.2583
0.0229,0.4019,24.4919
0.0230,0.3156,25.7776
0.0230,0.3541,26.1736
0.0230,0.2965,26.9365
0.0230,0.4122,25.1471
0.0231,0.2879,27.0796
0.0231,0.2399,29.0092
0.0231,0.3837,24.0775
0.0232,0.3582,25.0947
0.0232,0.2422,29.1321
0.0232,0.3388,26.1795
0.0233,0.2132,30.2129
0.0233,0.3650,25.0523
0.0233,0.3170,25.5400
0.0234,0.3684,25.4104
0.0234,0.3176,26.3419
0.0234,0.2644,26.8335
0.0234,0.3847,24.7911
0.0235,0.3057,26.8658
0.0235,0.4179,23.3009
0.0235,0.2623,28.6923
0.0236,0.1830,31.5741
0.0236,0.3419,26.2414
0.0236,0.3161,26.6077
0.0237,0.1917,31.3771
0.0237,0.2839,28.3671
0.0237,0.3692,23.7240
0.0238,0.2999,27.7835
0.0238,0.2989,27.8558
0.0238,0.2455,28.8351
0.0238,0.5120,22.7377
0.0239,0.3634,23.9875
0.0239,0.2780,26.3266
0.0239,0.4275,23.5677
0.0240,0.3508,25.8495
0.0240,0.2486,28.8787
0.0240,0.2996,25.5317
0.0241,0.3305,26.8278
0.0241,0.3386,26.4399
0.0241,0.2331,29.3109
0.0242,0.3680,25.1196
0.0242,0.2579,28.2223
0.0242,0.3061,26.3868
0.0243,0.4368,23.3323
0.0243,0.3652,24.0627
0.0243,0.3454,25.7379
0.0243,0.3461,25.7648
0.0244,0.2601,26.9301
0.0244,0.4626,22.0103
0.0244,0.2536,27.7895
0.0245,0.4260,24.5413
0.0245,0.2793,25.4612
0.0245,0.3194,25.9633
0.0246,0.2171,30.5845
0.0246,0.2637,26.8197
0.0246,0.5010,21.9497
0.0247,0.4893,22.8511
0.0247,0.4043,24.6251
0.0247,0.2751,26.6944
0.0247,0.2841,27.5297
0.0248,0.3428,26.2476
0.0248,0.2564,27.7864
0.0248,0.3391,25.9865
0.0249,0.2086,29.0820
0.0249,0.4189,24.3313
0.0249,0.2780,27.8003
0.0250,0.3870,24.4386
0.0250,0.3645,25.5381
0.0250,0.2986,26.3692
0.0251,0.3734,24.7764
0.0251,0.2857,25.0940
0.0251,0.3523,25.2944
0.0251,0.3320,25.8273
0.0252,0.3022,26.8270
0.0252,0.4104,23.8081
0.0252,0.2284,28.1390
0.0253,0.2876,26.9896
0.0253,0.3479,25.0730
0.0253,0.2799,25.7023
0.0254,0.3033,27.2738
0.0254,0.2376,29.6191
0.0254,0.3827,25.0157
0.0255,0.2984,27.1487
0.0255,0.2839,26.8408
0.0255,0.3446,25.6614
0.0255,0.2038,30.2231
0.0256,0.2383,29.6871
0.0256,0.3554,26.2859
0.0256,0.4665,23.5453
0.0257,0.3368,25.3748
0.0257,0.3715,25.0091
0.0257,0.3048,27.0473
0.0258,0.2556,27.9379
0.0258,0.2252,28.9997
0.0258,0.3694,25.6079
0.0259,0.2892,26.3212
0.0259,0.2666,26.5421
0.0259,0.3977,23.9502
0.0259,0.2711,27.2247
0.0260,0.2851,26.8974
0.0260,0.3317,23.8835
0.0260,0.2559,27.7240
0.0261,0.3149,26.2009
0.0261,0.2302,29.7631
0.0261,0.2451,28.9442
0.0262,0.2562,27.5866
0.0262,0.2331,29.6259
0.0262,0.5048,23.1189
0.0263,0.2241,29.7640
0.0263,0.3758,23.9588
0.0263,0.2746,27.8178
0.0264,0.3099,27.3266
0.0264,0.2594,28.2048
0.0264,0.2567,28.2198
0.0264,0.3172,25.7725
0.0265,0.3909,23.7532
0.0265,0.3536,25.9884
0.0265,0.3574,25.1624
0.0266,0.2793,28.0410
0.0266,0.3286,26.9434
0.0266,0.3128,26.1599
0.0267,0.3185,26.4086
0.0267,0.3651,24.8116
0.0267,0.2404,27.7508
0.0268,0.2848,27.5484
0.0268,0.3345,26.4401
0.0268,0.2239,30.6194
0.0268,0.2759,27.9683
0.0269,0.3706,24.9494
0.0269,0.2616,27.3402
0.0269,0.3277,25.4503
0.0270,0.3427,25.1769
0.0270,0.3855,23.9787
0.0270,0.3445,26.4616
0.0271,0.3597,24.5510
0.0271,0.2969,25.8593
0.0271,0.3514,25.3196
0.0272,0.2446,29.6807
0.0272,0.2441,27.0187
0.0272,0.3795,24.8117
0.0272,0.3277,25.7592
0.0273,0.3073,25.8767
0.0273,0.3507,25.9761
0.0273,0.4218,24.7002
0.0274,0.3106,26.3942
0.0274,0.2991,26.9714
0.0274,0.3702,25.5781
0.0275,0.2808,26.8543
0.0275,0.3194,26.7551
0.0275,0.2962,25.5597
0.0276,0.3160,25.5060
0.0276,0.2062,29.5376
0.0276,0.2975,26.7403
0.0276,0.4491,23.3339
0.0277,0.4596,23.1434
0.0277,0.2907,26.9965
0.0277,0.3463,25.7973
0.0278,0.2548,27.6624
0.0278,0.3109,26.5780
0.0278,0.3299,25.3209
0.0279,0.2970,27.1676
0.0279,0.3237,25.7721
0.0279,0.2394,26.7770
0.0280,0.3417,25.1981
0.0280,0.2376,28.9305
0.0280,0.2349,29.5191
0.0281,0.2993,26.1649
0.0281,0.3145,26.8935
0.0281,0.2606,26.7188
0.0281,0.2905,28.1117
0.0282,0.1987,30.4914
0.0282,0.1868,31.4030
0.0282,0.3159,26.7303
0.0283,0.3416,25.2379
0.0283,0.3440,25.9958
0.0283,0.3622,24.5122
0.0284,0.4078,24.5735
0.0284,0.2574,28.8819
0.0284,0.3077,27.6554
0.0285,0.2804,28.6196
0.0285,0.3451,25.2767
0.0285,0.5331,22.7690
0.0285,0.4314,23.7588
0.0286,0.3448,25.7769
0.0286,0.2365,30.0686
0.0286,0.4865,22.1336
0.0287,0.3072,26.4215
0.0287,0.3818,25.5738
0.0287,0.3652,24.4308
0.0288,0.2832,27.3886
0.0288,0.3047,27.2959
